codigo_ocorrencia;codigo_ocorrencia1;codigo_ocorrencia2;codigo_ocorrencia3;codigo_ocorrencia4;ocorrencia_classificacao;ocorrencia_cidade;ocorrencia_uf;ocorrencia_pais;ocorrencia_dia;ocorrencia_hora;investigacao_aeronave_liberada;total_recomendacoes;total_aeronaves_envolvidas;ocorrencia_saida_pista
60998;60998;60998;60998;60998;INCIDENTE;BELO HORIZONTE;MG;BRASIL;09/04/2016;19:00:00;SIM;0;1;NÃO
61004;61004;61004;61004;61004;INCIDENTE;JOÃO PINHEIRO;MG;BRASIL;11/04/2016;18:00:00;SIM;0;1;NÃO
60992;60992;60992;60992;60992;INCIDENTE;GUARULHOS;SP;BRASIL;12/04/2016;11:30:00;SIM;0;1;NÃO
60994;60994;60994;60994;60994;INCIDENTE;SÃO PAULO;SP;BRASIL;13/04/2016;19:40:00;SIM;0;1;NÃO
61001;61001;61001;61001;61001;ACIDENTE;SANTA TEREZINHA DE ITAIPU;PR;BRASIL;13/04/2016;16:15:00;SIM;0;1;SIM
61015;61015;61015;61015;61015;ACIDENTE;PEDRA PRETA;MT;BRASIL;13/04/2016;21:00:00;SIM;0;1;SIM
60996;60996;60996;60996;60996;INCIDENTE;SÃO PAULO;SP;BRASIL;14/04/2016;10:06:00;SIM;0;2;NÃO
61000;61000;61000;61000;61000;INCIDENTE;SÃO PAULO;SP;BRASIL;14/04/2016;19:42:00;SIM;0;1;NÃO
61002;61002;61002;61002;61002;INCIDENTE;BELO HORIZONTE;MG;BRASIL;14/04/2016;13:50:00;SIM;0;1;NÃO
61006;61006;61006;61006;61006;INCIDENTE;JUNDIAÍ;SP;BRASIL;14/04/2016;19:35:00;SIM;0;1;NÃO
61009;61009;61009;61009;61009;INCIDENTE;FORTALEZA;CE;BRASIL;16/04/2016;20:35:00;SIM;0;1;NÃO
61007;61007;61007;61007;61007;INCIDENTE;CAMPOS DOS GOYTACAZES;RJ;BRASIL;18/04/2016;19:30:00;SIM;0;1;NÃO
65200;65200;65200;65200;65200;ACIDENTE;PORTO MURTINHO;MS;BRASIL;18/04/2016;14:30:00;SIM;0;1;NÃO
61003;61003;61003;61003;61003;ACIDENTE;BOA VISTA;RR;BRASIL;19/04/2016;10:08:00;SIM;1;1;NÃO
61008;61008;61008;61008;61008;INCIDENTE GRAVE;PONTA GROSSA;PR;BRASIL;19/04/2016;15:10:00;SIM;2;1;NÃO
61010;61010;61010;61010;61010;ACIDENTE;MANAUS;AM;BRASIL;21/04/2016;20:00:00;SIM;0;1;SIM
61012;61012;61012;61012;61012;ACIDENTE;PORTO SEGURO;BA;BRASIL;21/04/2016;14:40:00;SIM;1;1;SIM
61033;61033;61033;61033;61033;INCIDENTE GRAVE;ANGRA DOS REIS;RJ;BRASIL;21/04/2016;16:45:00;SIM;0;1;NÃO
61043;61043;61043;61043;61043;INCIDENTE;ANGRA DOS REIS;RJ;BRASIL;21/04/2016;19:50:00;SIM;0;1;NÃO
61011;61011;61011;61011;61011;INCIDENTE;MANAUS;AM;BRASIL;22/04/2016;15:57:00;SIM;0;1;NÃO
61042;61042;61042;61042;61042;ACIDENTE;RIO DE JANEIRO;RJ;BRASIL;22/04/2016;14:50:00;SIM;0;1;NÃO
61070;61070;61070;61070;61070;INCIDENTE GRAVE;REDENÇÃO;PA;BRASIL;22/04/2016;18:30:00;SIM;2;1;SIM
61031;61031;61031;61031;61031;ACIDENTE;PIRAQUARA;PR;BRASIL;25/04/2016;13:58:00;SIM;0;1;NÃO
65192;65192;65192;65192;65192;INCIDENTE;CURITIBA;PR;BRASIL;25/04/2016;18:00:00;SIM;0;1;NÃO
61025;61025;61025;61025;61025;INCIDENTE;RECIFE;PE;BRASIL;26/04/2016;23:30:00;SIM;0;1;NÃO
61051;61051;61051;61051;61051;ACIDENTE;ARENÁPOLIS;MT;BRASIL;26/04/2016;19:30:00;SIM;0;1;NÃO
61030;61030;61030;61030;61030;INCIDENTE;BREVES;PA;BRASIL;27/04/2016;15:12:00;SIM;0;1;NÃO
61037;61037;61037;61037;61037;INCIDENTE;PORTO ALEGRE;RS;BRASIL;27/04/2016;19:15:00;SIM;0;1;NÃO
61052;61052;61052;61052;61052;INCIDENTE;SÃO PAULO;SP;BRASIL;28/04/2016;23:13:00;SIM;0;1;NÃO
61073;61073;61073;61073;61073;ACIDENTE;CAMPOS DOS GOYTACAZES;RJ;BRASIL;28/04/2016;13:30:00;SIM;0;1;NÃO
61080;61080;61080;61080;61080;INCIDENTE;BRASÍLIA;DF;BRASIL;28/04/2016;18:48:00;SIM;0;1;NÃO
65186;65186;65186;65186;65186;ACIDENTE;GUAPÉ;MG;BRASIL;30/04/2016;18:00:00;SIM;0;1;NÃO
61053;61053;61053;61053;61053;ACIDENTE;VIAMÃO;RS;BRASIL;01/05/2016;16:15:00;SIM;0;1;NÃO
61079;61079;61079;61079;61079;ACIDENTE;PONTA GROSSA;PR;BRASIL;01/05/2016;19:15:00;SIM;0;1;NÃO
61071;61071;61071;61071;61071;ACIDENTE;SANTOS;SP;BRASIL;02/05/2016;15:12:00;SIM;0;1;NÃO
65180;65180;65180;65180;65180;INCIDENTE;PORTO ALEGRE;RS;BRASIL;04/05/2016;02:40:00;***;0;1;NÃO
61075;61075;61075;61075;61075;INCIDENTE;CAJAMAR;SP;BRASIL;05/05/2016;19:00:00;SIM;0;1;NÃO
65190;65190;65190;65190;65190;INCIDENTE;FLORIANÓPOLIS;SC;BRASIL;06/05/2016;20:24:00;SIM;0;1;NÃO
65185;65185;65185;65185;65185;INCIDENTE;RECIFE;PE;BRASIL;10/05/2016;11:24:00;SIM;0;1;NÃO
65198;65198;65198;65198;65198;INCIDENTE GRAVE;CACOAL;RO;BRASIL;13/05/2016;19:19:00;SIM;7;1;NÃO
65202;65202;65202;65202;65202;INCIDENTE;UBERLÂNDIA;MG;BRASIL;13/05/2016;12:20:00;SIM;0;1;NÃO
65203;65203;65203;65203;65203;INCIDENTE GRAVE;CAMPINAS;SP;BRASIL;14/05/2016;12:30:00;SIM;0;1;NÃO
65229;65229;65229;65229;65229;INCIDENTE;PORTO ALEGRE;RS;BRASIL;15/05/2016;15:30:00;SIM;0;1;NÃO
65210;65210;65210;65210;65210;ACIDENTE;AVARÉ;SP;BRASIL;16/05/2016;15:00:00;SIM;0;1;NÃO
65218;65218;65218;65218;65218;ACIDENTE;UNAÍ;MG;BRASIL;17/05/2016;11:30:00;NULL;1;1;NÃO
65259;65259;65259;65259;65259;ACIDENTE;IMBUIA;SC;BRASIL;23/05/2016;13:00:00;SIM;0;1;NÃO
65244;65244;65244;65244;65244;ACIDENTE;GOIANÁ;MG;BRASIL;26/05/2016;18:10:00;SIM;3;1;NÃO
65272;65272;65272;65272;65272;INCIDENTE;FORTALEZA;CE;BRASIL;26/05/2016;14:20:00;SIM;0;1;NÃO
66342;66342;66342;66342;66342;INCIDENTE;ANÁPOLIS;GO;BRASIL;27/05/2016;18:00:00;SIM;0;1;NÃO
65255;65255;65255;65255;65255;ACIDENTE;CORUMBAÍBA;GO;BRASIL;29/05/2016;16:30:00;SIM;0;1;NÃO
65270;65270;65270;65270;65270;INCIDENTE GRAVE;CAMPO MAGRO;PR;BRASIL;02/06/2016;14:15:00;SIM;2;1;NÃO
65262;65262;65262;65262;65262;INCIDENTE;CAMPO GRANDE;MS;BRASIL;03/06/2016;18:20:00;SIM;0;1;NÃO
65290;65290;65290;65290;65290;INCIDENTE;VOLTA REDONDA;RJ;BRASIL;03/06/2016;13:00:00;SIM;0;1;NÃO
65275;65275;65275;65275;65275;INCIDENTE;FLORIANÓPOLIS;SC;BRASIL;04/06/2016;13:00:00;SIM;0;1;NÃO
65288;65288;65288;65288;65288;INCIDENTE;IMPERATRIZ;MA;BRASIL;06/06/2016;15:55:00;SIM;0;1;NÃO
65293;65293;65293;65293;65293;INCIDENTE GRAVE;JUAZEIRO DO NORTE;CE;BRASIL;06/06/2016;07:10:00;SIM;0;1;NÃO
65289;65289;65289;65289;65289;INCIDENTE GRAVE;MARABÁ;PA;BRASIL;07/06/2016;12:53:00;SIM;0;1;SIM
65292;65292;65292;65292;65292;ACIDENTE;FLORIANÓPOLIS;SC;BRASIL;11/06/2016;16:37:00;SIM;2;1;SIM
65330;65330;65330;65330;65330;INCIDENTE GRAVE;SANTO ANTÔNIO DO LEVERGER;MT;BRASIL;12/06/2016;15:00:00;SIM;0;1;NÃO
65367;65367;65367;65367;65367;ACIDENTE;MARÍLIA;SP;BRASIL;12/06/2016;14:35:00;SIM;0;1;NÃO
65318;65318;65318;65318;65318;INCIDENTE GRAVE;PIRAPORA;MG;BRASIL;13/06/2016;11:05:00;SIM;4;1;SIM
65324;65324;65324;65324;65324;INCIDENTE;BRASÍLIA;DF;BRASIL;13/06/2016;20:30:00;SIM;0;1;NÃO
65321;65321;65321;65321;65321;ACIDENTE;JI-PARANÁ;RO;BRASIL;21/06/2016;10:30:00;SIM;0;1;NÃO
65372;65372;65372;65372;65372;INCIDENTE;RIO DE JANEIRO;RJ;BRASIL;21/06/2016;20:40:00;***;0;1;NÃO
65459;65459;65459;65459;65459;INCIDENTE;RIO DE JANEIRO;RJ;BRASIL;23/06/2016;10:32:00;SIM;0;1;NÃO
65359;65359;65359;65359;65359;INCIDENTE GRAVE;PIRACICABA;SP;BRASIL;25/06/2016;13:59:00;SIM;2;1;NÃO
65337;65337;65337;65337;65337;ACIDENTE;LONDRINA;PR;BRASIL;26/06/2016;20:10:00;SIM;0;1;SIM
65360;65360;65360;65360;65360;ACIDENTE;JUNDIAÍ;SP;BRASIL;26/06/2016;11:10:00;SIM;2;1;NÃO
65358;65358;65358;65358;65358;INCIDENTE;FORTALEZA;CE;BRASIL;28/06/2016;17:00:00;SIM;0;1;NÃO
65399;65399;65399;65399;65399;INCIDENTE;NAVEGANTES;SC;BRASIL;29/06/2016;16:58:00;SIM;0;1;NÃO
65380;65380;65380;65380;65380;INCIDENTE GRAVE;BRAGANÇA PAULISTA;SP;BRASIL;30/06/2016;15:25:00;SIM;0;1;NÃO
65383;65383;65383;65383;65383;ACIDENTE;BELÉM;PA;BRASIL;02/07/2016;16:25:00;SIM;0;1;NÃO
65389;65389;65389;65389;65389;INCIDENTE;SALVADOR;BA;BRASIL;02/07/2016;15:10:00;SIM;0;1;NÃO
65392;65392;65392;65392;65392;INCIDENTE;JUIZ DE FORA;MG;BRASIL;04/07/2016;17:32:00;SIM;0;1;NÃO
65418;65418;65418;65418;65418;INCIDENTE;BELÉM;PA;BRASIL;05/07/2016;12:40:00;SIM;0;1;NÃO
65394;65394;65394;65394;65394;ACIDENTE;PARÁ DE MINAS;MG;BRASIL;06/07/2016;16:00:00;SIM;0;1;NÃO
65397;65397;65397;65397;65397;ACIDENTE;APUÍ;AM;BRASIL;07/07/2016;19:00:00;SIM;0;1;NÃO
65424;65424;65424;65424;65424;ACIDENTE;SÃO JOSÉ DO XINGU;MT;BRASIL;07/07/2016;13:00:00;SIM;0;1;SIM
65414;65414;65414;65414;65414;INCIDENTE GRAVE;NOVA LIMA;MG;BRASIL;08/07/2016;19:50:00;SIM;1;1;NÃO
65421;65421;65421;65421;65421;ACIDENTE;BOTUCATU;SP;BRASIL;08/07/2016;20:20:00;SIM;0;1;NÃO
65413;65413;65413;65413;65413;ACIDENTE;CURVELO;MG;BRASIL;10/07/2016;16:00:00;SIM;0;1;SIM
65412;65412;65412;65412;65412;INCIDENTE GRAVE;CAMPO GRANDE;MS;BRASIL;12/07/2016;17:24:00;***;2;1;SIM
65422;65422;65422;65422;65422;INCIDENTE;BARRETOS;SP;BRASIL;12/07/2016;17:00:00;***;0;1;NÃO
65420;65420;65420;65420;65420;INCIDENTE;RIO DE JANEIRO;RJ;BRASIL;14/07/2016;12:06:00;SIM;0;2;NÃO
65425;65425;65425;65425;65425;ACIDENTE;CAJATI;SP;BRASIL;17/07/2016;15:00:00;SIM;2;1;NÃO
65426;65426;65426;65426;65426;INCIDENTE;JUAZEIRO DO NORTE;CE;BRASIL;17/07/2016;17:16:00;SIM;0;1;NÃO
65445;65445;65445;65445;65445;ACIDENTE;SANTARÉM;PA;BRASIL;19/07/2016;15:30:00;SIM;0;2;NÃO
65446;65446;65446;65446;65446;INCIDENTE;CURITIBA;PR;BRASIL;20/07/2016;14:23:00;SIM;0;1;NÃO
65441;65441;65441;65441;65441;INCIDENTE GRAVE;CURITIBA;PR;BRASIL;21/07/2016;16:55:00;SIM;0;1;SIM
65443;65443;65443;65443;65443;INCIDENTE GRAVE;URANDI;BA;BRASIL;23/07/2016;15:30:00;NULL;0;1;NÃO
65460;65460;65460;65460;65460;INCIDENTE;JAGUARUNA;SC;BRASIL;23/07/2016;13:30:00;SIM;0;1;NÃO
65492;65492;65492;65492;65492;INCIDENTE;NOVO SÃO JOAQUIM;MT;BRASIL;24/07/2016;09:00:00;SIM;0;1;NÃO
65491;65491;65491;65491;65491;INCIDENTE;NOVO SÃO JOAQUIM;MT;BRASIL;25/07/2016;15:00:00;SIM;0;1;NÃO
65450;65450;65450;65450;65450;INCIDENTE;SÃO PAULO;SP;BRASIL;26/07/2016;19:40:00;SIM;0;1;NÃO
65461;65461;65461;65461;65461;INCIDENTE;SÃO GONÇALO DO AMARANTE;RN;BRASIL;28/07/2016;17:02:00;SIM;0;1;NÃO
65471;65471;65471;65471;65471;ACIDENTE;RIO DE JANEIRO;RJ;BRASIL;29/07/2016;19:05:00;SIM;0;1;NÃO
65469;65469;65469;65469;65469;ACIDENTE;PIRACICABA;SP;BRASIL;31/07/2016;15:00:00;SIM;1;1;NÃO
65483;65483;65483;65483;65483;INCIDENTE;JUAZEIRO DO NORTE;CE;BRASIL;31/07/2016;11:52:00;SIM;0;1;NÃO
65490;65490;65490;65490;65490;ACIDENTE;LONDRINA;PR;BRASIL;31/07/2016;23:57:00;SIM;0;1;NÃO
65494;65494;65494;65494;65494;INCIDENTE;UBERLÂNDIA;MG;BRASIL;31/07/2016;01:40:00;SIM;0;1;NÃO
65496;65496;65496;65496;65496;INCIDENTE;MARABÁ;PA;BRASIL;02/08/2016;20:12:00;SIM;0;1;NÃO
65507;65507;65507;65507;65507;INCIDENTE;VALENÇA DO PIAUÍ;PI;BRASIL;02/08/2016;16:30:00;SIM;0;1;NÃO
65493;65493;65493;65493;65493;ACIDENTE;LÁBREA;AM;BRASIL;03/08/2016;19:40:00;SIM;2;1;NÃO
65487;65487;65487;65487;65487;INCIDENTE;CAMPO GRANDE;MS;BRASIL;04/08/2016;12:07:00;SIM;0;1;NÃO
65543;65543;65543;65543;65543;INCIDENTE;MACAÉ;RJ;BRASIL;05/08/2016;18:00:00;SIM;0;1;NÃO
65546;65546;65546;65546;65546;ACIDENTE;NAZÁRIO;GO;BRASIL;10/08/2016;20:20:00;SIM;0;1;SIM
65509;65509;65509;65509;65509;INCIDENTE GRAVE;JANUÁRIA;MG;BRASIL;11/08/2016;19:00:00;SIM;0;1;NÃO
65519;65519;65519;65519;65519;INCIDENTE;MACAÉ;RJ;BRASIL;11/08/2016;17:47:00;SIM;0;1;NÃO
65512;65512;65512;65512;65512;INCIDENTE;LONDRINA;PR;BRASIL;12/08/2016;14:30:00;SIM;0;1;NÃO
65518;65518;65518;65518;65518;INCIDENTE;FORTALEZA;CE;BRASIL;12/08/2016;15:03:00;SIM;0;1;NÃO
65528;65528;65528;65528;65528;INCIDENTE;LONDRINA;PR;BRASIL;12/08/2016;12:30:00;SIM;0;1;NÃO
65516;65516;65516;65516;65516;INCIDENTE;CURITIBA;PR;BRASIL;15/08/2016;15:21:00;SIM;0;1;NÃO
65530;65530;65530;65530;65530;INCIDENTE;SÃO PAULO;SP;BRASIL;15/08/2016;18:35:00;SIM;0;1;NÃO
65536;65536;65536;65536;65536;INCIDENTE GRAVE;MANAUS;AM;BRASIL;21/08/2016;13:00:00;SIM;1;1;NÃO
65548;65548;65548;65548;65548;ACIDENTE;SANTO ANTÔNIO DO LEVERGER;MT;BRASIL;21/08/2016;15:00:00;SIM;1;1;SIM
65545;65545;65545;65545;65545;INCIDENTE;LONDRINA;PR;BRASIL;23/08/2016;12:10:00;SIM;0;1;NÃO
65563;65563;65563;65563;65563;ACIDENTE;LAGES;SC;BRASIL;23/08/2016;15:15:00;SIM;0;1;SIM
65572;65572;65572;65572;65572;INCIDENTE;GOIÂNIA;GO;BRASIL;25/08/2016;00:00:00;SIM;0;1;NÃO
65569;65569;65569;65569;65569;ACIDENTE;SÃO JOSÉ DOS CAMPOS;SP;BRASIL;27/08/2016;12:30:00;SIM;3;1;NÃO
65693;65693;65693;65693;65693;INCIDENTE;GUARULHOS;SP;BRASIL;27/08/2016;13:53:00;SIM;0;1;NÃO
65575;65575;65575;65575;65575;INCIDENTE GRAVE;RIO DE JANEIRO;RJ;BRASIL;28/08/2016;20:44:00;SIM;0;1;NÃO
65633;65633;65633;65633;65633;INCIDENTE GRAVE;NOVA LIMA;MG;BRASIL;31/08/2016;17:40:00;SIM;0;1;NÃO
65589;65589;65589;65589;65589;INCIDENTE;SÃO PAULO;SP;BRASIL;01/09/2016;13:26:00;SIM;0;1;NÃO
65627;65627;65627;65627;65627;ACIDENTE;ALTO PARANÁ;PR;BRASIL;01/09/2016;14:30:00;SIM;0;1;NÃO
65632;65632;65632;65632;65632;ACIDENTE;SORRISO;MT;BRASIL;01/09/2016;19:05:00;SIM;0;1;NÃO
65736;65736;65736;65736;65736;INCIDENTE;ANÁPOLIS;GO;BRASIL;06/09/2016;20:30:00;SIM;0;2;NÃO
65660;65660;65660;65660;65660;INCIDENTE;JOINVILLE;SC;BRASIL;07/09/2016;16:36:00;SIM;0;1;NÃO
65622;65622;65622;65622;65622;ACIDENTE;CRUZ ALTA;RS;BRASIL;08/09/2016;13:00:00;SIM;0;1;SIM
65623;65623;65623;65623;65623;INCIDENTE;SÃO PAULO;SP;BRASIL;08/09/2016;18:02:00;SIM;0;1;NÃO
65653;65653;65653;65653;65653;ACIDENTE;ANGRA DOS REIS;RJ;BRASIL;10/09/2016;14:10:00;SIM;0;1;SIM
65659;65659;65659;65659;65659;INCIDENTE;BARBACENA;MG;BRASIL;12/09/2016;12:46:00;SIM;0;1;NÃO
65662;65662;65662;65662;65662;INCIDENTE;CURITIBA;PR;BRASIL;13/09/2016;17:00:00;SIM;0;1;NÃO
65674;65674;65674;65674;65674;INCIDENTE;BRASÍLIA;DF;BRASIL;13/09/2016;23:00:00;SIM;0;1;NÃO
65684;65684;65684;65684;65684;INCIDENTE;CUIABÁ;MT;BRASIL;14/09/2016;21:20:00;SIM;0;1;NÃO
65679;65679;65679;65679;65679;INCIDENTE;JUNDIAÍ;SP;BRASIL;15/09/2016;14:05:00;SIM;0;1;NÃO
65713;65713;65713;65713;65713;ACIDENTE;NOVO PROGRESSO;PA;BRASIL;15/09/2016;20:40:00;SIM;0;1;NÃO
65694;65694;65694;65694;65694;ACIDENTE;ANAMÃ;AM;BRASIL;16/09/2016;19:00:00;SIM;0;1;NÃO
65714;65714;65714;65714;65714;ACIDENTE;NOVO PROGRESSO;PA;BRASIL;16/09/2016;09:55:00;SIM;0;1;SIM
65722;65722;65722;65722;65722;ACIDENTE;CONTAGEM;MG;BRASIL;16/09/2016;22:20:00;SIM;0;1;NÃO
65724;65724;65724;65724;65724;INCIDENTE;CASCAVEL;PR;BRASIL;16/09/2016;01:50:00;SIM;0;1;NÃO
65765;65765;65765;65765;65765;INCIDENTE;ARACRUZ;ES;BRASIL;16/09/2016;02:30:00;SIM;0;1;NÃO
65717;65717;65717;65717;65717;ACIDENTE;MARAÚ;BA;BRASIL;17/09/2016;11:45:00;SIM;2;1;SIM
65695;65695;65695;65695;65695;INCIDENTE;GUARULHOS;SP;BRASIL;18/09/2016;02:37:00;SIM;0;1;NÃO
65716;65716;65716;65716;65716;ACIDENTE;VOTUPORANGA;SP;BRASIL;18/09/2016;19:45:00;SIM;0;1;SIM
65715;65715;65715;65715;65715;INCIDENTE;OURO BRANCO;MG;BRASIL;19/09/2016;18:20:00;SIM;0;1;NÃO
65750;65750;65750;65750;65750;ACIDENTE;MIRANDA;MS;BRASIL;19/09/2016;20:50:00;SIM;0;1;NÃO
65758;65758;65758;65758;65758;INCIDENTE;BRASÍLIA;DF;BRASIL;19/09/2016;18:30:00;SIM;0;1;NÃO
65754;65754;65754;65754;65754;ACIDENTE;SÃO JOSÉ DO RIO PRETO;SP;BRASIL;21/09/2016;14:15:00;SIM;2;1;NÃO
65774;65774;65774;65774;65774;ACIDENTE;CAMPINÁPOLIS;MT;BRASIL;22/09/2016;22:10:00;SIM;0;1;NÃO
65741;65741;65741;65741;65741;INCIDENTE;GUARULHOS;SP;BRASIL;23/09/2016;23:13:00;SIM;0;1;NÃO
65771;65771;65771;65771;65771;ACIDENTE;PONTA GROSSA;PR;BRASIL;23/09/2016;14:25:00;SIM;1;1;NÃO
65743;65743;65743;65743;65743;ACIDENTE;MARINGÁ;PR;BRASIL;24/09/2016;20:16:00;SIM;0;1;NÃO
65749;65749;65749;65749;65749;INCIDENTE GRAVE;BRAGANÇA PAULISTA;SP;BRASIL;24/09/2016;13:35:00;SIM;0;1;NÃO
65757;65757;65757;65757;65757;INCIDENTE;LONDRINA;PR;BRASIL;24/09/2016;18:00:00;SIM;0;1;NÃO
65795;65795;65795;65795;65795;ACIDENTE;ELDORADO DO SUL;RS;BRASIL;24/09/2016;15:30:00;SIM;0;1;NÃO
65745;65745;65745;65745;65745;ACIDENTE;CURITIBA;PR;BRASIL;26/09/2016;18:07:00;SIM;3;1;SIM
65766;65766;65766;65766;65766;INCIDENTE;CAMPO GRANDE;MS;BRASIL;28/09/2016;21:08:00;SIM;0;1;NÃO
65770;65770;65770;65770;65770;INCIDENTE;SÃO PAULO;SP;BRASIL;28/09/2016;15:06:00;SIM;0;1;NÃO
65768;65768;65768;65768;65768;INCIDENTE;BRAGANÇA PAULISTA;SP;BRASIL;29/09/2016;13:05:00;SIM;0;1;NÃO
65797;65797;65797;65797;65797;INCIDENTE;PORTO ALEGRE;RS;BRASIL;05/10/2016;08:56:00;SIM;0;1;NÃO
65794;65794;65794;65794;65794;ACIDENTE;PIRACANJUBA;GO;BRASIL;07/10/2016;18:00:00;SIM;0;1;NÃO
65929;65929;65929;65929;65929;ACIDENTE;IPIRANGA DO NORTE;MT;BRASIL;07/10/2016;18:00:00;SIM;0;1;NÃO
65799;65799;65799;65799;65799;ACIDENTE;SOCORRO;SP;BRASIL;08/10/2016;13:00:00;SIM;0;1;SIM
65800;65800;65800;65800;65800;INCIDENTE;SALVADOR;BA;BRASIL;08/10/2016;16:18:00;SIM;0;1;NÃO
65808;65808;65808;65808;65808;ACIDENTE;JUQUIÁ;SP;BRASIL;08/10/2016;12:18:00;SIM;1;1;NÃO
65840;65840;65840;65840;65840;INCIDENTE;CAMPO GRANDE;MS;BRASIL;10/10/2016;13:10:00;SIM;0;1;NÃO
65809;65809;65809;65809;65809;ACIDENTE;MOGI MIRIM;SP;BRASIL;11/10/2016;16:15:00;SIM;0;1;NÃO
65810;65810;65810;65810;65810;ACIDENTE;ALEGRETE;RS;BRASIL;11/10/2016;18:29:00;SIM;1;1;NÃO
65813;65813;65813;65813;65813;ACIDENTE;CARACARAÍ;RR;BRASIL;12/10/2016;20:30:00;SIM;1;1;SIM
65818;65818;65818;65818;65818;INCIDENTE;FOZ DO IGUAÇU;PR;BRASIL;12/10/2016;16:08:00;SIM;0;1;NÃO
65820;65820;65820;65820;65820;INCIDENTE;TAUBATÉ;SP;BRASIL;12/10/2016;16:30:00;SIM;0;1;NÃO
65865;65865;65865;65865;65865;INCIDENTE;RIBEIRÃO PRETO;SP;BRASIL;12/10/2016;02:50:00;SIM;0;1;NÃO
65815;65815;65815;65815;65815;ACIDENTE;CANELA;RS;BRASIL;13/10/2016;15:15:00;SIM;0;1;NÃO
65854;65854;65854;65854;65854;INCIDENTE;SÃO PAULO;SP;BRASIL;13/10/2016;18:47:00;SIM;0;1;NÃO
65827;65827;65827;65827;65827;INCIDENTE;MANAUS;AM;BRASIL;14/10/2016;13:30:00;SIM;0;1;NÃO
65844;65844;65844;65844;65844;INCIDENTE;GUARULHOS;SP;BRASIL;15/10/2016;02:10:00;SIM;0;1;NÃO
65825;65825;65825;65825;65825;ACIDENTE;NOVA ODESSA;SP;BRASIL;16/10/2016;20:00:00;SIM;0;1;NÃO
65824;65824;65824;65824;65824;INCIDENTE;FORTALEZA;CE;BRASIL;17/10/2016;20:30:00;SIM;0;1;NÃO
65843;65843;65843;65843;65843;INCIDENTE GRAVE;BRAGANÇA PAULISTA;SP;BRASIL;17/10/2016;19:30:00;SIM;0;1;SIM
65839;65839;65839;65839;65839;ACIDENTE;SANTA VITÓRIA DO PALMAR;RS;BRASIL;18/10/2016;18:00:00;SIM;0;1;NÃO
65864;65864;65864;65864;65864;INCIDENTE;LONDRINA;PR;BRASIL;19/10/2016;15:20:00;SIM;0;1;NÃO
65834;65834;65834;65834;65834;ACIDENTE;IBIRÁ;SP;BRASIL;20/10/2016;11:00:00;SIM;0;1;NÃO
65876;65876;65876;65876;65876;INCIDENTE;PORTO ALEGRE;RS;BRASIL;20/10/2016;09:42:00;SIM;0;1;NÃO
65835;65835;65835;65835;65835;ACIDENTE;RECIFE;PE;BRASIL;21/10/2016;09:30:00;SIM;0;1;SIM
65863;65863;65863;65863;65863;ACIDENTE;BENEVIDES;PA;BRASIL;23/10/2016;10:30:00;SIM;0;1;NÃO
65866;65866;65866;65866;65866;INCIDENTE;FLORIANÓPOLIS;SC;BRASIL;23/10/2016;13:30:00;SIM;0;1;NÃO
66051;66051;66051;66051;66051;ACIDENTE;VALE VERDE;RS;BRASIL;23/10/2016;12:30:00;SIM;0;1;NÃO
65867;65867;65867;65867;65867;ACIDENTE;ARAMBARÉ;RS;BRASIL;24/10/2016;18:30:00;SIM;0;1;NÃO
65878;65878;65878;65878;65878;INCIDENTE;CAMPINAS;SP;BRASIL;25/10/2016;10:40:00;SIM;0;1;NÃO
65893;65893;65893;65893;65893;ACIDENTE;ESPUMOSO;RS;BRASIL;25/10/2016;12:50:00;SIM;0;1;NÃO
65892;65892;65892;65892;65892;ACIDENTE;CORIBE;BA;BRASIL;26/10/2016;17:50:00;SIM;0;1;NÃO
65920;65920;65920;65920;65920;INCIDENTE;JOÃO PESSOA;PB;BRASIL;26/10/2016;22:07:00;SIM;0;1;NÃO
65890;65890;65890;65890;65890;INCIDENTE;GUARULHOS;SP;BRASIL;27/10/2016;13:40:00;SIM;0;1;NÃO
65923;65923;65923;65923;65923;ACIDENTE;NOVA GRANADA;SP;BRASIL;27/10/2016;09:30:00;SIM;4;1;NÃO
65916;65916;65916;65916;65916;INCIDENTE;CAMPINAS;SP;BRASIL;28/10/2016;19:50:00;SIM;0;1;NÃO
65934;65934;65934;65934;65934;ACIDENTE;JATAÍ;GO;BRASIL;28/10/2016;18:00:00;SIM;0;1;NÃO
66037;66037;66037;66037;66037;INCIDENTE;SÃO PAULO;SP;BRASIL;28/10/2016;19:53:00;SIM;0;1;NÃO
