codigo_ocorrencia,codigo_ocorrencia1,codigo_ocorrencia2,codigo_ocorrencia3,codigo_ocorrencia4,ocorrencia_classificacao,ocorrencia_cidade,ocorrencia_uf,ocorrencia_aerodromo,ocorrencia_dia,ocorrencia_hora,investigacao_aeronave_liberada,investigacao_status,total_recomendacoes,total_aeronaves_envolvidas,ocorrencia_saida_pista
46680,46680,46680,46680,46680,INCIDENTE,SANTARÉM,PA,SBSN,31/08/2012,12:10:00,***,FINALIZADA,0,1,NÃO
79277,79277,79277,79277,79277,INCIDENTE,GOIANÉSIA DO PARÁ,PA,****,08/04/2020,11:00:00,SIM,FINALIZADA,0,1,NÃO
51532,51532,51532,51532,51532,ACIDENTE,ITAITUBA,PA,****,07/06/2014,13:00:00,SIM,FINALIZADA,0,1,NÃO
77861,77861,77861,77861,77861,INCIDENTE GRAVE,OURILÂNDIA DO NORTE,PA,SDOW,27/04/2018,14:30:00,SIM,FINALIZADA,1,1,SIM
51477,51477,51477,51477,51477,INCIDENTE,SANTARÉM,PA,SBSN,16/05/2014,12:10:00,***,FINALIZADA,0,1,NÃO
51319,51319,51319,51319,51319,INCIDENTE,BELÉM,PA,SBBE,24/03/2014,18:30:00,***,FINALIZADA,0,1,NÃO
53374,53374,53374,53374,53374,ACIDENTE,ITAITUBA,PA,****,14/07/2015,19:30:00,SIM,FINALIZADA,0,1,NÃO
77784,77784,77784,77784,77784,INCIDENTE GRAVE,OURILÂNDIA DO NORTE,PA,SDOW,02/04/2018,17:50:00,SIM,NULL,0,1,NÃO
77697,77697,77697,77697,77697,ACIDENTE,ITAITUBA,PA,SNMD,23/01/2018,21:00:00,SIM,FINALIZADA,0,1,SIM
50980,50980,50980,50980,50980,ACIDENTE,CONCEIÇÃO DO ARAGUAIA,PA,****,11/03/2014,18:30:00,***,FINALIZADA,0,1,NÃO
67100,67100,67100,67100,67100,ACIDENTE,SANTANA DO ARAGUAIA,PA,****,01/08/2017,21:00:00,SIM,FINALIZADA,0,1,SIM
46211,46211,46211,46211,46211,INCIDENTE,PARAUAPEBAS,PA,SBCJ,26/07/2012,17:20:00,***,FINALIZADA,0,1,NÃO
78375,78375,78375,78375,78375,ACIDENTE,ALMEIRIM,PA,****,02/12/2018,15:00:00,SIM,FINALIZADA,0,1,NÃO
50342,50342,50342,50342,50342,ACIDENTE,NOVO PROGRESSO,PA,SJNP,04/12/2013,14:30:00,SIM,FINALIZADA,4,1,NÃO
52598,52598,52598,52598,52598,INCIDENTE,MARABÁ,PA,SBMA,17/09/2014,19:20:00,***,FINALIZADA,0,1,NÃO
80074,80074,80074,80074,80074,ACIDENTE,ITAITUBA,PA,****,06/05/2021,20:35:00,SIM,ATIVA,0,1,NÃO
79749,79749,79749,79749,79749,ACIDENTE,MARITUBA,PA,****,26/12/2020,12:05:00,SIM,ATIVA,0,1,NÃO
51732,51732,51732,51732,51732,INCIDENTE,MARABÁ,PA,SBMA,18/07/2014,20:34:00,***,FINALIZADA,0,1,NÃO
80285,80285,80285,80285,80285,ACIDENTE,ITAITUBA,PA,*****,10/09/2021,13:43:00,NÃO,ATIVA,0,1,NÃO
77900,77900,77900,77900,77900,ACIDENTE,ITAITUBA,PA,****,19/05/2018,17:20:00,SIM,FINALIZADA,0,1,NÃO
52845,52845,52845,52845,52845,INCIDENTE,BARCARENA,PA,****,15/12/2014,16:15:00,***,FINALIZADA,0,1,NÃO
52553,52553,52553,52553,52553,INCIDENTE GRAVE,SENADOR JOSÉ PORFÍRIO,PA,SDWV,23/09/2014,20:30:00,SIM,FINALIZADA,0,1,SIM
45756,45756,45756,45756,45756,INCIDENTE GRAVE,SÃO FÉLIX DO XINGU,PA,****,03/04/2012,14:25:00,SIM,FINALIZADA,1,1,NÃO
51713,51713,51713,51713,51713,INCIDENTE,BELÉM,PA,SBBE,03/07/2014,19:58:00,***,FINALIZADA,0,1,NÃO
49611,49611,49611,49611,49611,ACIDENTE,BELÉM,PA,****,03/09/2013,17:45:00,SIM,FINALIZADA,1,1,NÃO
79339,79339,79339,79339,79339,INCIDENTE GRAVE,BREVES,PA,****,11/05/2020,12:05:00,SIM,ATIVA,0,1,NÃO
61070,61070,61070,61070,61070,INCIDENTE GRAVE,REDENÇÃO,PA,SNDC,22/04/2016,18:30:00,SIM,FINALIZADA,2,1,SIM
66397,66397,66397,66397,66397,ACIDENTE,SANTARÉM,PA,****,09/02/2017,19:40:00,SIM,NULL,0,1,NÃO
80154,80154,80154,80154,80154,ACIDENTE,ACARÁ,PA,###!,02/07/2021,15:00:00,SIM,FINALIZADA,0,1,NÃO
66779,66779,66779,66779,66779,ACIDENTE,PARAUAPEBAS,PA,****,21/05/2017,21:00:00,SIM,FINALIZADA,0,1,NÃO
52676,52676,52676,52676,52676,ACIDENTE,TUCUMÃ,PA,****,30/11/2014,16:14:00,SIM,FINALIZADA,0,1,NÃO
66431,66431,66431,66431,66431,ACIDENTE,SÃO FÉLIX DO XINGU,PA,****,16/02/2017,15:00:00,SIM,FINALIZADA,3,1,NÃO
45571,45571,45571,45571,45571,ACIDENTE,MARITUBA,PA,****,22/02/2012,13:40:00,SIM,FINALIZADA,9,1,NÃO
79821,79821,79821,79821,79821,INCIDENTE,SANTARÉM,PA,SBSN,10/01/2021,03:26:00,SIM,FINALIZADA,0,1,NÃO
53169,53169,53169,53169,53169,INCIDENTE,BELÉM,PA,SBBE,19/03/2015,03:25:00,***,FINALIZADA,0,1,NÃO
77554,77554,77554,77554,77554,ACIDENTE,SANTARÉM,PA,****,07/09/2017,19:40:00,SIM,FINALIZADA,1,1,NÃO
78076,78076,78076,78076,78076,ACIDENTE,SÃO FÉLIX DO XINGU,PA,****,27/07/2018,15:30:00,SIM,FINALIZADA,0,1,NÃO
79666,79666,79666,79666,79666,INCIDENTE,BELÉM,PA,SBBE,12/11/2020,19:30:00,SIM,FINALIZADA,0,1,NÃO
77475,77475,77475,77475,77475,ACIDENTE,BELTERRA,PA,****,30/09/2017,13:00:00,SIM,FINALIZADA,0,1,NÃO
53351,53351,53351,53351,53351,INCIDENTE,MARABÁ,PA,SBMA,01/07/2015,13:39:00,***,FINALIZADA,0,1,NÃO
78831,78831,78831,78831,78831,ACIDENTE,SANTARÉM,PA,*****,12/11/2019,18:30:00,SIM,ATIVA,0,1,NÃO
77750,77750,77750,77750,77750,ACIDENTE,CURRALINHO,PA,****,15/03/2018,15:00:00,NULL,FINALIZADA,2,1,NÃO
66262,66262,66262,66262,66262,ACIDENTE,SANTANA DO ARAGUAIA,PA,****,14/01/2017,13:00:00,SIM,FINALIZADA,0,1,NÃO
79438,79438,79438,79438,79438,INCIDENTE GRAVE,CURRALINHO,PA,###!,10/07/2020,13:00:00,SIM,FINALIZADA,0,1,SIM
77324,77324,77324,77324,77324,ACIDENTE,SANTARÉM,PA,SNCJ,17/11/2017,17:15:00,SIM,FINALIZADA,0,1,SIM
53267,53267,53267,53267,53267,ACIDENTE,SÃO FÉLIX DO XINGU,PA,SNFX,21/05/2015,13:00:00,SIM,FINALIZADA,0,1,NÃO
50373,50373,50373,50373,50373,INCIDENTE,NOVO PROGRESSO,PA,****,27/11/2013,18:46:00,***,FINALIZADA,0,1,NÃO
77544,77544,77544,77544,77544,ACIDENTE,SÃO SEBASTIÃO DA BOA VISTA,PA,****,08/09/2017,13:00:00,SIM,FINALIZADA,2,1,NÃO
77670,77670,77670,77670,77670,ACIDENTE,ITAITUBA,PA,****,07/02/2018,15:30:00,SIM,FINALIZADA,2,1,NÃO
77778,77778,77778,77778,77778,ACIDENTE,TAILÂNDIA,PA,****,28/03/2018,12:00:00,SIM,FINALIZADA,0,1,NÃO
80190,80190,80190,80190,80190,INCIDENTE,SANTARÉM,PA,SBSN,11/07/2021,21:30:00,SIM,FINALIZADA,0,1,NÃO
53469,53469,53469,53469,53469,ACIDENTE,SÃO FÉLIX DO XINGU,PA,****,30/08/2015,18:30:00,NULL,FINALIZADA,3,1,NÃO
53357,53357,53357,53357,53357,INCIDENTE GRAVE,BELÉM,PA,SBJC,03/07/2015,13:35:00,SIM,FINALIZADA,0,1,SIM
79685,79685,79685,79685,79685,ACIDENTE,IPIXUNA DO PARÁ,PA,*****,19/11/2020,15:00:00,SIM,FINALIZADA,0,1,SIM
77958,77958,77958,77958,77958,ACIDENTE,REDENÇÃO,PA,SNDC,16/06/2018,21:30:00,SIM,FINALIZADA,0,1,NÃO
79857,79857,79857,79857,79857,ACIDENTE,SÃO FÉLIX DO XINGU,PA,****,02/02/2021,12:00:00,SIM,ATIVA,0,1,NÃO
78784,78784,78784,78784,78784,INCIDENTE GRAVE,ITAITUBA,PA,SBIH,16/09/2019,20:30:00,SIM,ATIVA,0,1,NÃO
79729,79729,79729,79729,79729,ACIDENTE,TAILÂNDIA,PA,****,15/12/2020,20:00:00,SIM,FINALIZADA,0,1,NÃO
51570,51570,51570,51570,51570,INCIDENTE,BELÉM,PA,SBBE,08/06/2014,23:17:00,***,FINALIZADA,5,1,SIM
53222,53222,53222,53222,53222,ACIDENTE,OURILÂNDIA DO NORTE,PA,SDOW,26/04/2015,15:30:00,SIM,FINALIZADA,0,1,NÃO
79854,79854,79854,79854,79854,ACIDENTE,OURILÂNDIA DO NORTE,PA,****,31/01/2021,20:30:00,SIM,ATIVA,0,1,NÃO
52551,52551,52551,52551,52551,INCIDENTE GRAVE,BELÉM,PA,SBJC,16/09/2014,12:00:00,SIM,FINALIZADA,0,1,SIM
79955,79955,79955,79955,79955,INCIDENTE,ITAITUBA,PA,SBIH,04/03/2021,17:14:00,SIM,FINALIZADA,0,1,NÃO
78535,78535,78535,78535,78535,ACIDENTE,BELÉM,PA,****,13/02/2019,14:20:00,SIM,FINALIZADA,0,1,NÃO
51556,51556,51556,51556,51556,INCIDENTE,BELÉM,PA,SBBE,15/06/2014,21:41:00,***,FINALIZADA,0,1,NÃO
79608,79608,79608,79608,79608,ACIDENTE,PARAGOMINAS,PA,****,04/10/2020,12:00:00,NÃO,ATIVA,0,1,NÃO
50377,50377,50377,50377,50377,INCIDENTE,ALTAMIRA,PA,SBHT,10/12/2013,21:40:00,***,FINALIZADA,0,1,NÃO
53285,53285,53285,53285,53285,INCIDENTE,BELÉM,PA,SBBE,09/05/2015,12:53:00,***,FINALIZADA,0,1,NÃO
65289,65289,65289,65289,65289,INCIDENTE GRAVE,MARABÁ,PA,SBMA,07/06/2016,12:53:00,SIM,NULL,0,1,SIM
48884,48884,48884,48884,48884,INCIDENTE,BELÉM,PA,SBBE,27/06/2013,12:51:00,***,FINALIZADA,0,1,NÃO
79470,79470,79470,79470,79470,INCIDENTE,SANTARÉM,PA,SBSN,30/07/2020,17:13:00,SIM,FINALIZADA,0,1,NÃO
60988,60988,60988,60988,60988,INCIDENTE,PARAGOMINAS,PA,****,03/04/2016,12:00:00,SIM,FINALIZADA,0,1,NÃO
53442,53442,53442,53442,53442,INCIDENTE,SANTARÉM,PA,SBSN,06/08/2015,14:19:00,***,FINALIZADA,0,1,NÃO
77255,77255,77255,77255,77255,ACIDENTE,SÃO FÉLIX DO XINGU,PA,****,08/12/2017,13:30:00,NULL,ATIVA,0,1,NÃO
79481,79481,79481,79481,79481,INCIDENTE,BELÉM,PA,SBBE,12/08/2020,14:19:00,SIM,FINALIZADA,0,1,NÃO
80336,80336,80336,80336,80336,INCIDENTE,BELÉM,PA,SBBE,15/10/2021,19:53:00,SIM,FINALIZADA,0,1,NÃO
65863,65863,65863,65863,65863,ACIDENTE,BENEVIDES,PA,****,23/10/2016,10:30:00,SIM,NULL,0,1,NÃO
52595,52595,52595,52595,52595,INCIDENTE,MARABÁ,PA,SBMA,15/09/2014,15:30:00,***,FINALIZADA,0,1,NÃO
79663,79663,79663,79663,79663,INCIDENTE GRAVE,ANANINDEUA,PA,SBBE,06/11/2020,14:57:00,SIM,FINALIZADA,0,1,NÃO
52592,52592,52592,52592,52592,INCIDENTE,PARAUAPEBAS,PA,SBCJ,11/09/2014,21:30:00,***,FINALIZADA,0,1,NÃO
65445,65445,65445,65445,65445,ACIDENTE,SANTARÉM,PA,SNSH,19/07/2016,15:30:00,SIM,FINALIZADA,0,2,NÃO
60653,60653,60653,60653,60653,ACIDENTE,BELÉM,PA,SBJC,04/01/2016,14:56:00,***,ATIVA,0,1,SIM
45701,45701,45701,45701,45701,INCIDENTE,BELÉM,PA,SBBE,04/02/2012,14:55:00,***,FINALIZADA,0,1,NÃO
52727,52727,52727,52727,52727,INCIDENTE,SANTARÉM,PA,SBSN,17/10/2014,10:27:00,***,FINALIZADA,0,1,NÃO
52762,52762,52762,52762,52762,INCIDENTE,BELÉM,PA,SBBE,19/11/2014,20:20:00,***,FINALIZADA,0,1,NÃO
67129,67129,67129,67129,67129,INCIDENTE,NOVO PROGRESSO,PA,****,30/07/2017,14:15:00,SIM,FINALIZADA,0,1,NÃO
46373,46373,46373,46373,46373,INCIDENTE GRAVE,PARAUAPEBAS,PA,****,21/09/2012,11:55:00,SIM,FINALIZADA,1,1,NÃO
50176,50176,50176,50176,50176,INCIDENTE,MARABÁ,PA,SBMA,19/10/2013,14:55:00,***,FINALIZADA,0,1,NÃO
51751,51751,51751,51751,51751,ACIDENTE,NOVO PROGRESSO,PA,****,25/07/2014,11:53:00,SIM,FINALIZADA,0,1,NÃO
80327,80327,80327,80327,80327,INCIDENTE,BELÉM,PA,SBBE,09/10/2021,21:40:00,SIM,FINALIZADA,0,1,NÃO
53492,53492,53492,53492,53492,INCIDENTE,BELÉM,PA,SBBE,01/10/2015,18:30:00,***,FINALIZADA,0,1,NÃO
79385,79385,79385,79385,79385,INCIDENTE GRAVE,OURILÂNDIA DO NORTE,PA,*****,09/06/2020,19:50:00,SIM,FINALIZADA,0,1,SIM
80040,80040,80040,80040,80040,INCIDENTE,BELÉM,PA,SBBE,20/04/2021,17:10:00,SIM,FINALIZADA,0,1,NÃO
80312,80312,80312,80312,80312,INCIDENTE GRAVE,TOMÉ-AÇU,PA,*****,29/09/2021,20:20:00,SIM,FINALIZADA,0,1,NÃO
77974,77974,77974,77974,77974,ACIDENTE,PARAUAPEBAS,PA,****,23/06/2018,20:20:00,SIM,FINALIZADA,0,1,NÃO
51451,51451,51451,51451,51451,INCIDENTE,ALTAMIRA,PA,SBHT,09/05/2014,12:49:00,***,FINALIZADA,0,1,NÃO
46158,46158,46158,46158,46158,INCIDENTE,BELÉM,PA,SBJC,23/06/2012,11:50:00,***,FINALIZADA,0,1,NÃO
50382,50382,50382,50382,50382,INCIDENTE,SANTARÉM,PA,SBSN,18/12/2013,01:45:00,***,FINALIZADA,0,1,NÃO
45528,45528,45528,45528,45528,ACIDENTE,BELÉM,PA,****,08/02/2012,01:44:00,SIM,FINALIZADA,3,1,NÃO
78572,78572,78572,78572,78572,INCIDENTE GRAVE,NOVO PROGRESSO,PA,****,06/03/2019,20:40:00,SIM,FINALIZADA,0,1,NÃO
80367,80367,80367,80367,80367,ACIDENTE,PAU D'ARCO,PA,****,06/11/2021,14:15:00,SIM,ATIVA,0,1,SIM
77989,77989,77989,77989,77989,INCIDENTE,SANTARÉM,PA,SBSN,28/06/2018,11:50:00,SIM,FINALIZADA,0,1,NÃO
53078,53078,53078,53078,53078,INCIDENTE,BELÉM,PA,SBBE,10/01/2015,16:00:00,***,FINALIZADA,0,1,NÃO
46681,46681,46681,46681,46681,INCIDENTE,BELÉM,PA,SBBE,08/08/2012,22:59:00,***,FINALIZADA,0,1,NÃO
79948,79948,79948,79948,79948,INCIDENTE,BELÉM,PA,SBBE,01/03/2021,23:00:00,SIM,FINALIZADA,0,1,NÃO
45783,45783,45783,45783,45783,INCIDENTE,CHAVES,PA,****,21/04/2012,12:45:00,***,FINALIZADA,0,1,NÃO
66524,66524,66524,66524,66524,INCIDENTE,ALTAMIRA,PA,SBHT,15/03/2017,18:42:00,SIM,FINALIZADA,0,1,NÃO
80446,80446,80446,80446,80446,ACIDENTE,JACAREACANGA,PA,*****,20/12/2021,17:10:00,SIM,ATIVA,0,1,NÃO
77985,77985,77985,77985,77985,ACIDENTE,ITAITUBA,PA,****,25/06/2018,20:30:00,SIM,FINALIZADA,1,1,NÃO
45334,45334,45334,45334,45334,INCIDENTE,BELÉM,PA,SBBE,08/01/2012,19:12:00,***,FINALIZADA,0,1,NÃO
67136,67136,67136,67136,67136,INCIDENTE GRAVE,OURILÂNDIA DO NORTE,PA,SDOW,08/08/2017,16:00:00,SIM,FINALIZADA,0,1,NÃO
80270,80270,80270,80270,80270,INCIDENTE GRAVE,JACAREACANGA,PA,SBEK,02/09/2021,13:30:00,SIM,FINALIZADA,0,1,NÃO
45490,45490,45490,45490,45490,ACIDENTE,BELÉM,PA,****,25/02/2012,11:47:00,SIM,FINALIZADA,1,1,NÃO
79885,79885,79885,79885,79885,ACIDENTE,NOVO PROGRESSO,PA,****,13/02/2021,18:40:00,SIM,ATIVA,0,1,NÃO
46209,46209,46209,46209,46209,INCIDENTE GRAVE,ALTAMIRA,PA,****,04/08/2012,10:10:00,SIM,FINALIZADA,2,1,NÃO
52620,52620,52620,52620,52620,INCIDENTE,SANTARÉM,PA,SBSN,30/09/2014,11:47:00,***,FINALIZADA,0,1,NÃO
78748,78748,78748,78748,78748,ACIDENTE,ITAITUBA,PA,SBIH,26/06/2019,14:50:00,NULL,FINALIZADA,0,1,SIM
78661,78661,78661,78661,78661,ACIDENTE,ALMEIRIM,PA,****,12/04/2019,16:00:00,NULL,FINALIZADA,0,1,NÃO
79543,79543,79543,79543,79543,ACIDENTE,ANAPU,PA,###!,14/09/2020,20:00:00,SIM,FINALIZADA,0,1,SIM
65713,65713,65713,65713,65713,ACIDENTE,NOVO PROGRESSO,PA,****,15/09/2016,20:40:00,SIM,FINALIZADA,0,1,NÃO
48879,48879,48879,48879,48879,INCIDENTE GRAVE,BELÉM,PA,SBJC,26/06/2013,12:45:00,SIM,FINALIZADA,0,1,SIM
53503,53503,53503,53503,53503,INCIDENTE,SANTARÉM,PA,SBSN,26/09/2015,11:45:00,***,FINALIZADA,0,1,NÃO
80328,80328,80328,80328,80328,ACIDENTE,ITAITUBA,PA,****,13/10/2021,18:00:00,NÃO,ATIVA,0,1,NÃO
80085,80085,80085,80085,80085,INCIDENTE GRAVE,SANTARÉM,PA,SNCJ,13/05/2021,19:30:00,SIM,FINALIZADA,0,1,NÃO
51471,51471,51471,51471,51471,INCIDENTE,SANTARÉM,PA,SBSN,13/05/2014,11:43:00,***,FINALIZADA,0,1,NÃO
66952,66952,66952,66952,66952,INCIDENTE,BELÉM,PA,SBBE,04/07/2017,15:25:00,SIM,FINALIZADA,0,1,NÃO
66093,66093,66093,66093,66093,ACIDENTE,ITAITUBA,PA,SNYR,09/12/2016,18:30:00,SIM,FINALIZADA,1,1,SIM
66843,66843,66843,66843,66843,ACIDENTE,PARAUAPEBAS,PA,SBCJ,07/06/2017,22:40:00,SIM,FINALIZADA,0,1,SIM
78025,78025,78025,78025,78025,ACIDENTE,CUMARU DO NORTE,PA,****,03/07/2018,18:00:00,SIM,FINALIZADA,0,1,NÃO
53344,53344,53344,53344,53344,INCIDENTE,PORTEL,PA,SIPY,11/06/2015,10:00:00,***,FINALIZADA,0,1,NÃO
77447,77447,77447,77447,77447,ACIDENTE,ITAITUBA,PA,****,11/10/2017,16:00:00,SIM,FINALIZADA,0,1,NÃO
60904,60904,60904,60904,60904,INCIDENTE,BELÉM,PA,SBBE,22/03/2016,14:10:00,SIM,FINALIZADA,0,1,NÃO
65418,65418,65418,65418,65418,INCIDENTE,BELÉM,PA,SBJC,05/07/2016,12:40:00,SIM,FINALIZADA,0,1,NÃO
79361,79361,79361,79361,79361,INCIDENTE GRAVE,PACAJÁ,PA,****,19/05/2020,10:00:00,SIM,FINALIZADA,0,1,NÃO
53120,53120,53120,53120,53120,ACIDENTE,CHAVES,PA,SNXW,04/03/2015,13:30:00,***,FINALIZADA,0,1,NÃO
46513,46513,46513,46513,46513,ACIDENTE,SÃO SEBASTIÃO DA BOA VISTA,PA,****,23/10/2012,12:40:00,***,FINALIZADA,0,1,NÃO
77864,77864,77864,77864,77864,ACIDENTE,PARAGOMINAS,PA,****,03/05/2018,11:40:00,NULL,FINALIZADA,1,1,NÃO
60927,60927,60927,60927,60927,INCIDENTE GRAVE,PORTO DE MOZ,PA,****,27/03/2016,00:26:00,NULL,FINALIZADA,0,1,NÃO
46844,46844,46844,46844,46844,ACIDENTE,GURUPÁ,PA,SNGU,22/12/2012,19:00:00,***,FINALIZADA,0,1,NÃO
45399,45399,45399,45399,45399,INCIDENTE GRAVE,MUANÁ,PA,****,18/01/2012,17:35:00,SIM,FINALIZADA,0,1,NÃO
78767,78767,78767,78767,78767,ACIDENTE,ITAITUBA,PA,****,27/07/2019,19:00:00,NULL,FINALIZADA,0,1,NÃO
50808,50808,50808,50808,50808,ACIDENTE,BRAGANÇA,PA,****,15/02/2014,22:00:00,***,FINALIZADA,0,1,NÃO
79456,79456,79456,79456,79456,ACIDENTE,NOVO PROGRESSO,PA,SJNP,12/04/2019,09:58:00,NULL,ATIVA,0,1,SIM
77752,77752,77752,77752,77752,ACIDENTE,ORIXIMINÁ,PA,****,16/03/2018,12:40:00,SIM,FINALIZADA,2,1,NÃO
65714,65714,65714,65714,65714,ACIDENTE,NOVO PROGRESSO,PA,SJNP,16/09/2016,09:55:00,SIM,FINALIZADA,0,1,SIM
78925,78925,78925,78925,78925,INCIDENTE,BELÉM,PA,*****,06/09/2019,11:39:00,SIM,FINALIZADA,0,1,NÃO
46432,46432,46432,46432,46432,ACIDENTE,SANTA CRUZ DO ARARI,PA,****,08/10/2012,13:30:00,SIM,FINALIZADA,3,1,NÃO
79981,79981,79981,79981,79981,INCIDENTE,ALMEIRIM,PA,SBMD,14/03/2021,17:05:00,SIM,FINALIZADA,0,1,NÃO
51550,51550,51550,51550,51550,INCIDENTE,BELÉM,PA,SBBE,10/06/2014,16:30:00,***,FINALIZADA,0,1,NÃO
77407,77407,77407,77407,77407,ACIDENTE,ITAITUBA,PA,SBIH,22/10/2017,21:05:00,SIM,FINALIZADA,4,1,NÃO
45982,45982,45982,45982,45982,INCIDENTE,BELÉM,PA,SBBE,15/06/2012,00:06:00,***,FINALIZADA,0,1,NÃO
47437,47437,47437,47437,47437,INCIDENTE,BELÉM,PA,SBBE,09/04/2013,22:17:00,***,FINALIZADA,0,1,NÃO
48791,48791,48791,48791,48791,ACIDENTE,ANAJÁS,PA,****,08/06/2013,13:30:00,SIM,FINALIZADA,1,1,NÃO
66378,66378,66378,66378,66378,ACIDENTE,ITAITUBA,PA,SNMD,05/02/2017,00:00:00,SIM,FINALIZADA,0,1,SIM
49711,49711,49711,49711,49711,INCIDENTE,MARABÁ,PA,SBMA,23/09/2013,19:35:00,***,FINALIZADA,0,1,NÃO
60667,60667,60667,60667,60667,INCIDENTE GRAVE,CAMETÁ,PA,****,15/01/2016,19:00:00,SIM,FINALIZADA,0,1,NÃO
78721,78721,78721,78721,78721,INCIDENTE,MARABÁ,PA,SBMA,16/05/2019,13:29:00,SIM,FINALIZADA,0,1,NÃO
78523,78523,78523,78523,78523,INCIDENTE,MARABÁ,PA,SBMA,05/02/2019,19:10:00,SIM,FINALIZADA,0,1,NÃO
53167,53167,53167,53167,53167,INCIDENTE,MARABÁ,PA,SBMA,10/03/2015,17:33:00,***,FINALIZADA,0,1,NÃO
79644,79644,79644,79644,79644,INCIDENTE,BELÉM,PA,SBJC,29/10/2020,19:28:00,SIM,FINALIZADA,0,1,NÃO
79916,79916,79916,79916,79916,INCIDENTE,OURILÂNDIA DO NORTE,PA,****,19/02/2021,19:10:00,SIM,FINALIZADA,0,1,NÃO
78021,78021,78021,78021,78021,INCIDENTE,TANGARÁ DA SERRA,MT,SWTS,04/07/2018,13:00:00,SIM,FINALIZADA,0,1,NÃO
66244,66244,66244,66244,66244,ACIDENTE,TANGARÁ DA SERRA,MT,SDVI,05/01/2017,14:20:00,SIM,FINALIZADA,0,1,NÃO
80338,80338,80338,80338,80338,ACIDENTE,COCALINHO,MT,###!,22/10/2021,14:55:00,SIM,ATIVA,0,1,NÃO
47013,47013,47013,47013,47013,ACIDENTE,QUERÊNCIA,MT,****,04/02/2013,12:20:00,***,FINALIZADA,0,1,NÃO
78350,78350,78350,78350,78350,ACIDENTE,CÁCERES,MT,****,30/11/2018,12:20:00,SIM,FINALIZADA,1,1,NÃO
61051,61051,61051,61051,61051,ACIDENTE,ARENÁPOLIS,MT,****,26/04/2016,19:30:00,SIM,FINALIZADA,0,1,NÃO
77728,77728,77728,77728,77728,INCIDENTE GRAVE,TANGARÁ DA SERRA,MT,****,06/03/2018,13:00:00,SIM,NULL,0,1,NÃO
46674,46674,46674,46674,46674,INCIDENTE,RONDONÓPOLIS,MT,SWRD,17/10/2012,20:40:00,***,FINALIZADA,0,1,NÃO
52533,52533,52533,52533,52533,ACIDENTE,SINOP,MT,****,23/09/2014,18:30:00,SIM,FINALIZADA,0,1,NÃO
47296,47296,47296,47296,47296,ACIDENTE,SORRISO,MT,****,26/03/2013,14:20:00,SIM,FINALIZADA,0,1,NÃO
49876,49876,49876,49876,49876,ACIDENTE,SANTA RITA DO TRIVELATO,MT,****,03/10/2013,18:09:00,SIM,FINALIZADA,1,1,NÃO
50800,50800,50800,50800,50800,ACIDENTE,SANTO ANTÔNIO DO LEVERGER,MT,****,01/02/2014,12:20:00,***,FINALIZADA,4,1,NÃO
79263,79263,79263,79263,79263,ACIDENTE,NOVA MUTUM,MT,****,06/04/2020,09:30:00,SIM,ATIVA,0,1,NÃO
46735,46735,46735,46735,46735,ACIDENTE,POCONÉ,MT,****,07/12/2012,20:00:00,***,FINALIZADA,0,1,NÃO
77565,77565,77565,77565,77565,INCIDENTE GRAVE,VÁRZEA GRANDE,MT,SBCY,06/09/2017,17:46:00,SIM,FINALIZADA,0,1,SIM
80065,80065,80065,80065,80065,INCIDENTE GRAVE,BARÃO DE MELGAÇO,MT,*****,02/05/2021,18:30:00,SIM,FINALIZADA,0,1,SIM
79572,79572,79572,79572,79572,ACIDENTE,SANTA TEREZINHA,MT,****,29/09/2020,19:15:00,SIM,ATIVA,0,1,NÃO
78172,78172,78172,78172,78172,ACIDENTE,VILA RICA,MT,****,05/09/2018,14:20:00,SIM,FINALIZADA,0,1,NÃO
47872,47872,47872,47872,47872,ACIDENTE,NOBRES,MT,SWNB,25/04/2013,09:30:00,***,NULL,0,1,NÃO
52937,52937,52937,52937,52937,ACIDENTE,PRIMAVERA DO LESTE,MT,****,07/01/2014,20:59:00,***,FINALIZADA,0,1,NÃO
50978,50978,50978,50978,50978,ACIDENTE,ARIPUANÃ,MT,****,09/03/2014,13:40:00,***,FINALIZADA,0,1,NÃO
79907,79907,79907,79907,79907,ACIDENTE,CAMPO NOVO DO PARECIS,MT,****,19/02/2021,21:30:00,SIM,ATIVA,0,1,NÃO
79207,79207,79207,79207,79207,INCIDENTE GRAVE,CUIABÁ,MT,SBCY,01/03/2020,23:00:00,NULL,ATIVA,0,1,NÃO
79131,79131,79131,79131,79131,ACIDENTE,ÁGUA BOA,MT,****,12/02/2020,11:20:00,SIM,FINALIZADA,2,1,NÃO
79754,79754,79754,79754,79754,INCIDENTE GRAVE,NOVA MARINGÁ,MT,****,28/12/2020,13:00:00,SIM,FINALIZADA,0,1,SIM
78228,78228,78228,78228,78228,INCIDENTE,VÁRZEA GRANDE,MT,SBCY,01/10/2018,14:20:00,SIM,FINALIZADA,0,1,NÃO
60861,60861,60861,60861,60861,ACIDENTE,COLÍDER,MT,SIKC,04/03/2016,19:30:00,SIM,NULL,0,1,NÃO
78317,78317,78317,78317,78317,ACIDENTE,QUERÊNCIA,MT,****,11/11/2018,21:00:00,SIM,FINALIZADA,0,1,NÃO
